date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-01-31,MRO.L,0.0453359648064375,0.0050834500496984,25,24,1,False,False,False,-0.0402525147567391
2025-01-31,NWG.L,0.1055183405024191,0.0048495731395499,26,8,18,False,True,False,-0.1006687673628692
2025-01-31,AAL.L,-0.0186935404195907,0.0047626324272387,27,61,34,False,False,False,0.023456172846829403
2025-01-31,SSE.L,-0.0634384899645668,0.0047210626190303,28,86,58,False,False,False,0.0681595525835971
2025-01-31,PSN.L,-0.0481832894716148,0.0046663672052061,29,76,47,False,False,False,0.0528496566768209
2025-01-31,SBRY.L,0.0165094750181913,0.0046357646508436,30,30,0,False,False,False,-0.011873710367347698
2025-01-31,BT-A.L,0.1261451272461617,0.0046196918794313,31,7,24,False,True,False,-0.1215254353667304
2025-01-31,RR.L,0.2277228740051593,0.0046112230041619,32,2,30,False,True,False,-0.22311165100099742
2025-01-31,SVT.L,-0.009497498885316,0.0045885002797556,33,52,19,False,False,False,0.0140859991650716
2025-01-31,AUTO.L,-0.0187246629775372,0.0045543383888871,34,62,28,False,False,False,0.0232790013664243
2025-01-31,TSCO.L,0.021493853538248,0.0044845178169189,35,28,7,False,False,False,-0.017009335721329098
2025-01-31,CNA.L,0.0491228690291045,0.0043939815834675,36,21,15,False,False,False,-0.044728887445637
2025-01-31,VOD.L,0.0218403533132676,0.0042615755635627,37,27,10,False,False,False,-0.0175787777497049
2025-01-31,LAND.L,-0.0348851328036957,0.004255166535507,38,69,31,False,False,False,0.0391402993392027
2025-01-31,RIO.L,-0.0198322086051718,0.0042277480296234,39,63,24,False,False,False,0.0240599566347952
2025-01-31,NXT.L,0.0073351771902088,0.0042184287371575,40,36,4,False,False,False,-0.0031167484530513004
2025-01-31,BATS.L,-0.0344072465237943,0.0042146050517062,41,68,27,False,False,False,0.0386218515755005
2025-01-31,HSX.L,0.0850870683184419,0.0041796011080499,42,10,32,False,True,False,-0.08090746721039199
2025-01-31,BP.L,0.0200176945606569,0.0041523399733476,43,29,14,False,False,False,-0.015865354587309297
2025-01-31,BA.L,0.1491012855934177,0.0040980589410726,44,6,38,False,True,False,-0.1450032266523451
2025-01-31,ULVR.L,-0.0312170669247916,0.0040811889405505,45,67,22,False,False,False,0.0352982558653421
2025-01-31,SMT.L,-0.040073724397877,0.004076347267545,46,72,26,False,False,False,0.044150071665422
2025-01-31,PSH.L,-0.0060350207759645,0.004054117327624,47,48,1,False,False,False,0.0100891381035885
2025-01-31,PSON.L,0.0141527875233524,0.0040312943346758,48,32,16,False,False,False,-0.010121493188676601
2025-01-31,HLN.L,0.0632505029759851,0.0040192101649763,49,15,34,False,True,False,-0.0592312928110088
2025-01-31,SHEL.L,-0.0157659707455226,0.0039765332476281,50,56,6,False,False,False,0.0197425039931507
2025-01-31,CCEP.L,0.0656250364888801,0.003969194919198,51,13,38,False,True,False,-0.0616558415696821
2025-01-31,PCT.L,-0.1066666666666666,0.0039680873245743,52,92,40,False,False,False,0.1106347539912409
2025-01-31,CCH.L,0.1957295840666708,0.0039372480536956,53,3,50,False,True,False,-0.19179233601297518
2025-01-31,ICG.L,-0.0371307910778017,0.0039222768118527,54,71,17,False,False,False,0.0410530678896544
2025-01-31,LMP.L,2.220446049250313e-16,0.0038908329223841,55,43,12,False,False,False,0.003890832922383878
2025-01-31,BNZL.L,-0.0232018360996085,0.0038853743967056,56,64,8,False,False,False,0.027087210496314098
2025-01-31,BEZ.L,0.0459427657197086,0.0038780160789826,57,23,34,False,False,False,-0.042064749640726
2025-01-31,HLMA.L,-0.0798554115712147,0.0038601327359294,58,88,30,False,False,False,0.0837155443071441
2025-01-31,BLND.L,-0.0445388351086427,0.0038575584072814,59,75,16,False,False,False,0.0483963935159241
2025-01-31,SGRO.L,-0.0183997247525279,0.0038568034423605,60,60,0,False,False,False,0.0222565281948884
2025-01-31,ADM.L,0.0636329397124568,0.0038562694616121,61,14,47,False,True,False,-0.0597766702508447
2025-01-31,HWDN.L,-0.0578915422969237,0.0038339440241498,62,81,19,False,False,False,0.0617254863210735
2025-01-31,DPLM.L,-0.0123022371975692,0.0038239879220328,63,54,9,False,False,False,0.016126225119602
2025-01-31,NG.L,-0.0048988710435509,0.0038171750472724,64,46,18,False,False,False,0.0087160460908233
2025-01-31,HIK.L,-0.0575917318677295,0.0038127761561156,65,80,15,False,False,False,0.0614045080238451
2025-01-31,HSBA.L,0.1039375920090965,0.0038051055514816,66,9,57,False,True,False,-0.1001324864576149
2025-01-31,III.L,0.0135757375599259,0.0038051055514816,67,33,34,False,False,False,-0.0097706320084443
2025-01-31,CPG.L,-0.0064493025482589,0.0037999502690296,68,49,19,False,False,False,0.0102492528172885
2025-01-31,LLOY.L,0.170677002301127,0.0037927413391653,69,4,65,False,True,False,-0.1668842609619617
2025-01-31,LSEG.L,-0.0157873030269486,0.0037894698406169,70,57,13,False,False,False,0.019576772867565498
2025-01-31,WEIR.L,0.001648686123981,0.0037740354828958,71,42,29,False,False,False,0.0021253493589148
