date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true,model
2025-09-30,NWG.L,0,1,0,0,0.004595371,0.1196320048978607,MLP daily
2025-09-30,NXT.L,0,1,1,0,0.004595371,0.1555554994209405,MLP daily
2025-09-30,PCT.L,1,1,0,0,0.008555701,0.0891428571428571,MLP daily
2025-09-30,PRU.L,0,0,0,0,0.0062552113,0.0134485926876002,MLP daily
2025-09-30,PSH.L,0,0,0,0,0.0054424265,0.0446467966230081,MLP daily
2025-09-30,PSN.L,0,0,0,0,0.0072909016,0.0433163463036543,MLP daily
2025-09-30,PSON.L,1,0,0,0,0.008566532,0.0033128271715854,MLP daily
2025-09-30,REL.L,0,0,1,1,0.0036390903,-0.0562271577171772,MLP daily
2025-09-30,RIO.L,0,1,1,0,-0.0024063867,0.1052281731541331,MLP daily
2025-09-30,RKT.L,0,0,0,0,0.004595371,0.0171389389586131,MLP daily
2025-09-30,RMV.L,0,0,0,1,0.004595371,-0.0572960442912314,MLP daily
2025-09-30,RR.L,1,0,0,1,0.013332062,-0.0407211051960052,MLP daily
2025-09-30,RTO.L,0,1,0,0,0.005313925,0.1221394902691921,MLP daily
2025-09-30,SBRY.L,0,0,0,0,0.004595371,0.0227545421421617,MLP daily
2025-09-30,SDLF.L,0,0,1,0,0.004595371,0.0473969714595312,MLP daily
2025-09-30,SDR.L,0,0,0,0,0.004595371,0.0090424958009325,MLP daily
2025-09-30,SGE.L,0,0,0,0,0.005168669,0.0449999950055495,MLP daily
2025-09-30,SGRO.L,0,0,1,0,0.0024533523,0.0640829571776373,MLP daily
2025-09-30,SHEL.L,0,0,0,0,0.004595371,0.0759493974551839,MLP daily
2025-09-30,SMIN.L,0,0,0,0,0.004595371,0.0707220346739769,MLP daily
2025-09-30,SMT.L,0,0,0,0,0.005204237,0.0298901329100209,MLP daily
2025-09-30,SPX.L,0,0,0,0,0.004595371,0.0411623022055953,MLP daily
2025-09-30,SSE.L,0,1,1,0,-0.00048014475,0.100201002495829,MLP daily
2025-09-30,STAN.L,1,1,0,0,0.010439673,0.0863810749193476,MLP daily
2025-09-30,STJ.L,0,0,0,0,0.008267631,0.0216536123751629,MLP daily
2025-09-30,SVT.L,0,0,0,0,0.006662798,0.0745749310638457,MLP daily
2025-09-30,TSCO.L,0,0,0,0,0.004595371,0.031311516987063,MLP daily
2025-09-30,ULVR.L,0,0,0,0,0.0048785945,0.042954554865757,MLP daily
2025-09-30,UU.L,0,0,0,0,0.004595371,0.0470998426959685,MLP daily
2025-09-30,VOD.L,0,0,0,0,0.004595371,0.0694056725838634,MLP daily
2025-09-30,WEIR.L,0,1,0,0,0.0049147573,0.0835319350379166,MLP daily
2025-09-30,WTB.L,0,0,0,1,0.004595371,-0.1002030400808522,MLP daily
2025-10-31,AAF.L,1,1,0,0,0.013878649,0.1237262587406531,MLP daily
2025-10-31,AAL.L,0,0,0,0,0.004595371,-0.0083478062667609,MLP daily
2025-10-31,ABF.L,0,0,1,1,-0.010787847,-0.069281082748405,MLP daily
2025-10-31,ADM.L,0,0,0,0,0.004595371,-0.0317460317460317,MLP daily
2025-10-31,ALW.L,0,0,0,0,0.004595371,5.506112877062819e-05,MLP daily
2025-10-31,ANTO.L,1,0,0,0,0.008063443,-0.0114695491067636,MLP daily
2025-10-31,AUTO.L,0,0,0,1,0.0047723856,-0.1811891613192272,MLP daily
2025-10-31,AV.L,0,0,0,0,0.004595371,-0.0251271559059768,MLP daily
2025-10-31,AZN.L,0,1,0,0,0.004595371,0.1206094720311423,MLP daily
2025-10-31,BA.L,0,0,0,1,0.004748013,-0.1178514163548906,MLP daily
2025-10-31,BAB.L,1,0,0,1,0.013328195,-0.0659521353015842,MLP daily
2025-10-31,BARC.L,0,1,0,0,0.004595371,0.0571253672373963,MLP daily
2025-10-31,BATS.L,0,1,0,0,0.004595371,0.1324283387106648,MLP daily
2025-10-31,BBOX.L,0,0,0,0,0.004595371,-0.0085371529407912,MLP daily
2025-10-31,BEZ.L,0,0,0,1,0.004595371,-0.1429338838691799,MLP daily
2025-10-31,BKG.L,0,0,0,1,0.004595371,-0.0675273088381328,MLP daily
2025-10-31,BLND.L,0,1,1,0,0.0011653963,0.0716542576940346,MLP daily
2025-10-31,BNZL.L,1,0,0,0,0.018080736,-0.0639295248682054,MLP daily
2025-10-31,BRBY.L,1,0,0,1,0.008894982,-0.079191919191919,MLP daily
2025-10-31,BT-A.L,0,0,0,0,0.004595371,-0.0258411768021187,MLP daily
2025-10-31,BTRW.L,0,0,0,0,0.004595371,0.0480999135725208,MLP daily
2025-10-31,CCEP.L,0,0,0,0,0.004595371,0.0207369463158599,MLP daily
2025-10-31,CCH.L,0,1,0,0,0.004595371,0.096699478865085,MLP daily
2025-10-31,CNA.L,0,0,0,0,0.005346367,-0.0435025191120903,MLP daily
2025-10-31,CPG.L,0,0,0,0,0.0048557357,-0.0591035397167724,MLP daily
2025-10-31,CRDA.L,0,0,0,0,0.004595371,-0.0571527461354113,MLP daily
2025-10-31,CTEC.L,0,0,1,0,0.002658122,-0.0352169832657522,MLP daily
2025-10-31,DCC.L,0,0,0,0,0.004595371,-0.0030534054999509,MLP daily
2025-10-31,DPLM.L,1,0,0,0,0.0058225933,-0.0258467521235391,MLP daily
2025-10-31,EDV.L,1,1,0,0,0.018180352,0.1353285131910482,MLP daily
2025-10-31,ENT.L,1,0,0,0,0.0070970785,-0.0194346904972844,MLP daily
2025-10-31,EXPN.L,0,0,1,0,0.004456479,-0.0631519808654312,MLP daily
2025-10-31,EZJ.L,0,0,0,0,0.004595371,0.0307533342069985,MLP daily
2025-10-31,FCIT.L,0,0,0,0,0.004595371,-0.0008084648001508,MLP daily
2025-10-31,FRES.L,1,1,0,0,0.03996501,0.1854185418541856,MLP daily
2025-10-31,GAW.L,0,1,0,0,0.004595371,0.2184556710212521,MLP daily
2025-10-31,GSK.L,0,0,0,0,0.004595371,0.0059854966784873,MLP daily
2025-10-31,HIK.L,0,0,0,1,0.0050764726,-0.1549755333208803,MLP daily
2025-10-31,HLMA.L,0,0,0,0,0.004595371,0.0039480813056054,MLP daily
2025-10-31,HLN.L,0,0,1,0,-0.0031905798,0.0474441991144676,MLP daily
2025-10-31,HSBA.L,0,0,0,0,0.004595371,0.0064640557410682,MLP daily
2025-10-31,HSX.L,0,0,0,0,0.004595371,-0.0254545454545452,MLP daily
2025-10-31,HWDN.L,0,0,1,0,-0.0036049644,-0.0260567772004364,MLP daily
2025-10-31,ICG.L,1,1,0,0,0.009827353,0.0750907039549992,MLP daily
2025-10-31,IHG.L,0,1,0,0,0.004595371,0.0895344010536205,MLP daily
2025-10-31,III.L,0,0,0,1,0.004595371,-0.2821919547498797,MLP daily
2025-10-31,IMB.L,0,1,0,0,0.004595371,0.0606255183712298,MLP daily
2025-10-31,IMI.L,0,0,0,0,0.004798511,0.0192629431254494,MLP daily
2025-10-31,INF.L,0,0,0,0,0.004595371,-0.0082661708006879,MLP daily
2025-10-31,ITRK.L,0,0,0,1,0.004595371,-0.0866732477788746,MLP daily
2025-10-31,JD.L,1,0,0,1,0.0093642045,-0.1708520939773069,MLP daily
2025-10-31,KGF.L,0,0,1,0,-0.0058777444,-0.0103626354143464,MLP daily
2025-10-31,LAND.L,0,0,0,0,0.004595371,-0.0262466773901817,MLP daily
2025-10-31,LGEN.L,0,0,0,0,0.004595371,0.0382674126490487,MLP daily
2025-10-31,LLOY.L,0,1,0,0,0.0054161986,0.0792544956073002,MLP daily
2025-10-31,LMP.L,0,0,0,0,0.004595371,-0.010356688841668,MLP daily
2025-10-31,LSEG.L,0,0,1,0,-0.00030414062,-0.0609318922609868,MLP daily
2025-10-31,MKS.L,0,0,0,1,0.004595371,-0.1259121165845973,MLP daily
2025-10-31,MNDI.L,1,0,0,0,0.020494297,0.0209362176146719,MLP daily
2025-10-31,MNG.L,0,0,0,0,0.004595371,0.0345613855862667,MLP daily
2025-10-31,MRO.L,0,0,0,0,0.004595371,-0.0489130615078063,MLP daily
2025-10-31,NG.L,0,0,0,0,0.004595371,0.0058440326856306,MLP daily
2025-10-31,NWG.L,0,1,0,0,0.0054477574,0.0825342815936742,MLP daily
2025-10-31,NXT.L,0,0,1,0,0.004595371,-0.0125873960585664,MLP daily
2025-10-31,PCT.L,1,0,0,0,0.005784723,-0.0440713536201472,MLP daily
2025-10-31,PRU.L,1,0,0,0,0.0057808924,0.0364928523831906,MLP daily
2025-10-31,PSH.L,0,0,0,0,0.0046211057,0.018707132885269,MLP daily
2025-10-31,PSN.L,0,1,1,0,0.004595371,0.1042183622828782,MLP daily
2025-10-31,PSON.L,0,0,0,0,0.004595371,-0.0588678808030544,MLP daily
2025-10-31,REL.L,0,0,0,1,0.004595371,-0.0971105153410784,MLP daily
2025-10-31,RIO.L,0,0,0,0,0.004595371,-0.0116660557812978,MLP daily
2025-10-31,RKT.L,0,0,0,0,0.004595371,0.0061898196853724,MLP daily
2025-10-31,RMV.L,0,0,0,1,0.004595371,-0.1787425515180575,MLP daily
2025-10-31,RR.L,1,0,0,1,0.009285523,-0.0848329048843182,MLP daily
2025-10-31,RTO.L,0,0,0,0,0.0052570384,-0.0130424973557814,MLP daily
2025-10-31,SBRY.L,0,0,0,0,0.004595371,-0.0563734175953731,MLP daily
2025-10-31,SDLF.L,0,0,0,0,0.004595371,0.0326409441785588,MLP daily
2025-10-31,SDR.L,0,0,0,0,0.004595371,0.023721701160327,MLP daily
2025-10-31,SGE.L,0,0,1,1,0.004595371,-0.0652458389937985,MLP daily
2025-10-31,SGRO.L,0,0,1,0,0.004595371,0.0246629359359848,MLP daily
2025-10-31,SHEL.L,0,0,1,0,0.004595371,-0.022385653451359,MLP daily
2025-10-31,SMIN.L,1,0,0,0,0.006332985,-0.0293884105803902,MLP daily
2025-10-31,SMT.L,0,0,0,1,0.004595371,-0.0908953552456065,MLP daily
2025-10-31,SPX.L,0,0,1,0,-0.0044685835,-0.054968287526427,MLP daily
2025-10-31,SSE.L,0,1,0,0,0.004595371,0.147181625199976,MLP daily
2025-10-31,STAN.L,1,1,0,0,0.0055257007,0.0731003238830576,MLP daily
2025-10-31,STJ.L,0,1,0,0,0.005159485,0.0736030235330953,MLP daily
2025-10-31,SVT.L,0,0,1,0,0.004595371,0.0134836683550554,MLP daily
2025-10-31,TSCO.L,0,0,1,0,0.004595371,-0.0198084593478816,MLP daily
2025-10-31,ULVR.L,0,0,0,0,0.004595371,-0.0097179950480615,MLP daily
2025-10-31,UU.L,0,0,1,0,0.004595371,0.0304040441637847,MLP daily
2025-10-31,VOD.L,0,0,1,0,0.004595371,0.0206207245308793,MLP daily
2025-10-31,WEIR.L,0,0,0,0,0.0050094062,-0.0635135135135136,MLP daily
2025-10-31,WTB.L,1,0,0,1,0.006681216,-0.1404901622367965,MLP daily
2025-11-30,AAF.L,1,1,0,0,0.017177187,0.1435006687748803,MLP daily
2025-11-30,AAL.L,0,1,1,0,0.0025271403,0.07190456901653,MLP daily
2025-11-30,ABF.L,0,0,0,0,0.0051513524,0.0030082363531318,MLP daily
2025-11-30,ADM.L,0,0,0,0,0.006476401,0.0069356872635564,MLP daily
2025-11-30,ALW.L,0,0,0,0,0.004595371,-0.0062208055626143,MLP daily
2025-11-30,ANTO.L,1,1,0,0,0.008053402,0.2023205251990774,MLP daily
2025-11-30,AUTO.L,1,0,0,1,0.011299871,-0.0810641399723256,MLP daily
2025-11-30,AV.L,0,0,0,0,0.004595371,0.05247010874682,MLP daily
2025-11-30,AZN.L,0,0,0,1,0.0051113614,-0.0160297379623728,MLP daily
2025-11-30,BA.L,0,0,0,0,0.008017487,0.0384731899424417,MLP daily
2025-11-30,BAB.L,0,1,0,0,0.007580593,0.0962289783652794,MLP daily
2025-11-30,BATS.L,0,0,0,1,0.004595371,-0.0509844681167686,MLP daily
2025-11-30,BBOX.L,0,0,1,0,0.0036609862,0.0235215097875436,MLP daily
2025-11-30,BEZ.L,1,1,0,0,0.013915772,0.058307240698509,MLP daily
2025-11-30,BKG.L,0,0,0,0,0.0062310807,0.0447284345047922,MLP daily
2025-11-30,BLND.L,0,0,1,0,0.00017478317,-0.0129850297704924,MLP daily
2025-11-30,BNZL.L,1,0,0,1,0.031243715,-0.0351201478743071,MLP daily
2025-11-30,BRBY.L,1,1,0,0,0.008506585,0.1215445370776653,MLP daily
2025-11-30,BT-A.L,1,0,0,0,0.010468918,0.015332161552586,MLP daily
2025-11-30,BTRW.L,0,0,1,1,-0.010636996,-0.0327078439744534,MLP daily
2025-11-30,CCEP.L,0,0,0,1,0.004595371,-0.0172661870503592,MLP daily
2025-11-30,CCH.L,0,0,0,0,0.004595371,0.0174234424498411,MLP daily
2025-11-30,CNA.L,0,0,0,0,0.0071854433,-0.0102040571155962,MLP daily
2025-11-30,CPG.L,0,0,0,0,0.004595371,-0.000843144199018,MLP daily
2025-11-30,CRDA.L,0,0,1,0,0.0002946658,0.0124908371969387,MLP daily
2025-11-30,CTEC.L,0,0,0,0,0.0055039804,0.0280135545738207,MLP daily
2025-11-30,DCC.L,0,0,1,1,-0.0003464627,-0.064477372847417,MLP daily
2025-11-30,DPLM.L,0,0,0,1,0.004595371,-0.0201280783485149,MLP daily
2025-11-30,EDV.L,1,1,0,0,0.011002303,0.1180516116564602,MLP daily
2025-11-30,ENT.L,1,0,0,0,0.015089041,-0.0146717987767034,MLP daily
2025-11-30,EXPN.L,0,0,0,0,0.0076985676,0.0258802472818542,MLP daily
2025-11-30,EZJ.L,0,0,1,0,-0.008089101,0.0224268995410255,MLP daily
2025-11-30,FCIT.L,0,0,0,0,0.004595371,0.0129450141847686,MLP daily
2025-11-30,FRES.L,1,1,0,0,0.03293393,0.2953682611996968,MLP daily
2025-11-30,GAW.L,0,0,0,1,0.0061235894,-0.0251948385754067,MLP daily
2025-11-30,GSK.L,0,0,0,0,0.004595371,0.0220546971594484,MLP daily
2025-11-30,HIK.L,1,0,0,0,0.011864492,-0.0025740213850602,MLP daily
2025-11-30,HLMA.L,0,0,0,0,0.004595371,-0.0044670047558664,MLP daily
2025-11-30,HLN.L,0,0,0,0,0.004595371,0.007279602588438,MLP daily
2025-11-30,HSBA.L,0,1,0,0,0.004595371,0.0984863266429922,MLP daily
2025-11-30,HSX.L,0,1,0,0,0.004595371,0.0664179104477611,MLP daily
2025-11-30,HWDN.L,0,0,1,0,-0.0028142594,-0.0017835883305951,MLP daily
2025-11-30,ICG.L,0,0,1,0,0.0018625869,-0.0017888477475208,MLP daily
2025-11-30,IHG.L,0,0,0,0,0.004595371,0.0424363802668832,MLP daily
2025-11-30,III.L,1,0,0,0,0.01836386,0.0272324255858134,MLP daily
2025-11-30,IMB.L,0,0,0,1,0.004595371,-0.0243141679608427,MLP daily
2025-11-30,IMI.L,0,0,0,0,0.004595371,0.0262941799120133,MLP daily
2025-11-30,INF.L,0,0,0,1,0.004595371,-0.0745988502777326,MLP daily
2025-11-30,ITRK.L,0,0,1,0,0.004595371,0.0008646779074792,MLP daily
2025-11-30,JD.L,1,1,0,0,0.020287972,0.103805286322993,MLP daily
2025-11-30,KGF.L,0,0,1,0,-0.0012464141,0.0297775062885083,MLP daily
2025-11-30,LAND.L,0,0,1,0,0.0016260524,0.0322314049586776,MLP daily
2025-11-30,LGEN.L,0,1,0,0,0.005950512,0.0611583899424739,MLP daily
2025-11-30,LLOY.L,0,0,0,0,0.006055947,0.022883311541971,MLP daily
2025-11-30,LMP.L,0,0,0,0,0.0054105124,0.0069075721372751,MLP daily
2025-11-30,LSEG.L,0,0,0,0,0.0049189082,0.0060619841995896,MLP daily
2025-11-30,MKS.L,0,0,1,1,0.002970132,-0.0580960928899924,MLP daily
2025-11-30,MNDI.L,0,0,1,0,0.0028850846,0.048156692154528,MLP daily
2025-11-30,MNG.L,0,1,1,0,0.004595371,0.0569015031059438,MLP daily
2025-11-30,MRO.L,0,0,0,0,0.006343411,-0.0144537502357001,MLP daily
2025-11-30,NG.L,0,0,0,0,0.004595371,0.0008722197993893,MLP daily
2025-11-30,NWG.L,0,0,0,0,0.004928169,0.033217279974286,MLP daily
2025-11-30,NXT.L,0,0,0,1,0.004595371,-0.0332272724096572,MLP daily
2025-11-30,PCT.L,0,0,0,0,0.00491762,0.0175631174533477,MLP daily
2025-11-30,PRU.L,0,0,0,0,0.0056184856,0.053955278231798,MLP daily
2025-11-30,PSH.L,0,0,0,1,0.004595371,-0.0236252210407851,MLP daily
2025-11-30,PSN.L,0,0,1,0,-0.007001887,0.0168539325842695,MLP daily
2025-11-30,PSON.L,1,0,0,0,0.015689379,0.0530272637931388,MLP daily
2025-11-30,REL.L,1,0,0,0,0.011714467,0.005278785879248,MLP daily
2025-11-30,RKT.L,0,0,1,0,0.004595371,0.0273409932475265,MLP daily
2025-11-30,RMV.L,1,0,0,1,0.01796738,-0.0572365380537419,MLP daily
2025-11-30,RTO.L,0,1,0,0,0.006121781,0.0708794075357843,MLP daily
2025-11-30,SBRY.L,0,0,0,0,0.004595371,0.0136560947541404,MLP daily
2025-11-30,SDLF.L,0,1,0,0,0.004595371,0.0596264551842722,MLP daily
2025-11-30,SDR.L,0,1,0,0,0.004595371,0.0581874051190225,MLP daily
2025-11-30,SGE.L,1,0,0,0,0.010579388,0.0083760816222278,MLP daily
2025-11-30,SGRO.L,0,0,1,0,0.0017732957,0.006717177356978,MLP daily
2025-11-30,SHEL.L,0,0,0,1,0.004595371,-0.0186814519938416,MLP daily
2025-11-30,SMIN.L,0,0,0,1,0.004595371,-0.0286415756093363,MLP daily
2025-11-30,SMT.L,0,1,0,0,0.0071120067,0.1112676056338033,MLP daily
2025-11-30,SPX.L,0,0,0,0,0.006358701,0.0231170768083519,MLP daily
2025-11-30,SSE.L,0,0,0,0,0.0071188426,-0.0012689200782525,MLP daily
2025-11-30,STAN.L,0,1,0,0,0.0071431953,0.0911264139896765,MLP daily
2025-11-30,STJ.L,0,0,0,0,0.004595371,-0.0014357133116618,MLP daily
2025-11-30,SVT.L,0,0,0,0,0.004595371,-0.0039034776437192,MLP daily
2025-11-30,TSCO.L,0,0,0,0,0.004595371,-0.0148789293161906,MLP daily
2025-11-30,ULVR.L,0,0,0,0,0.004595371,-0.0007431867679797,MLP daily
2025-11-30,UU.L,0,0,0,1,0.004678144,-0.0273413003042439,MLP daily
2025-11-30,VOD.L,0,0,0,0,0.004595371,0.0480749248441312,MLP daily
2025-11-30,WEIR.L,0,0,0,0,0.006266295,0.0259740259740262,MLP daily
2025-11-30,WTB.L,1,0,0,0,0.012607047,0.026104417670683,MLP daily
2025-01-31,AAF.L,1,0,0,0,0.007781314,-0.0124651799912378,MLP daily_ohlcv
2025-01-31,AAL.L,1,0,0,0,0.010645905,-0.0186935404195907,MLP daily_ohlcv
2025-01-31,ABF.L,0,0,0,0,0.0047369804,-0.0036803409433641,MLP daily_ohlcv
2025-01-31,ADM.L,0,1,0,0,0.0047369804,0.0636330358482482,MLP daily_ohlcv
2025-01-31,ALW.L,0,0,0,1,0.006953179,-0.0482882715716921,MLP daily_ohlcv
2025-01-31,ANTO.L,0,0,0,0,0.0047369804,0.0049274920162114,MLP daily_ohlcv
2025-01-31,AUTO.L,0,0,0,0,0.0047369804,-0.0187246629775372,MLP daily_ohlcv
2025-01-31,AV.L,0,1,0,0,0.005836848,0.0591439040223789,MLP daily_ohlcv
2025-01-31,AZN.L,0,0,0,0,0.0047369804,0.0551584913306602,MLP daily_ohlcv
2025-01-31,BA.L,0,1,0,0,0.005878682,0.149101385343066,MLP daily_ohlcv
2025-01-31,BAB.L,0,1,0,0,0.0047369804,0.2462825017313377,MLP daily_ohlcv
2025-01-31,BARC.L,0,0,0,0,0.005023868,0.0483348721203247,MLP daily_ohlcv
2025-01-31,BATS.L,0,0,0,0,0.0058125253,-0.0344071700972136,MLP daily_ohlcv
2025-01-31,BBOX.L,0,0,0,0,0.005401899,0.0082135778994982,MLP daily_ohlcv
2025-01-31,BEZ.L,0,0,0,0,0.0047369804,0.0459427657197086,MLP daily_ohlcv
2025-01-31,BKG.L,0,0,0,1,0.0068463115,-0.0726429712365618,MLP daily_ohlcv
2025-01-31,BLND.L,1,0,0,0,0.0085432045,-0.0445388351086427,MLP daily_ohlcv
2025-01-31,BNZL.L,0,0,0,0,0.0047369804,-0.0232018360996085,MLP daily_ohlcv
2025-01-31,BP.L,0,0,1,0,0.004586902,0.0200176208320481,MLP daily_ohlcv
2025-01-31,BRBY.L,1,0,0,1,0.07108445,-0.0889261744966442,MLP daily_ohlcv
2025-01-31,BT-A.L,0,1,0,0,0.0047369804,0.1261452483917475,MLP daily_ohlcv
2025-01-31,BTRW.L,0,0,0,1,0.0047369804,-0.0632272200945108,MLP daily_ohlcv
2025-01-31,CCEP.L,0,1,0,0,0.0047369804,0.0656249551639942,MLP daily_ohlcv
2025-01-31,CCH.L,0,1,0,0,0.0047369804,0.1957295840666708,MLP daily_ohlcv
2025-01-31,CNA.L,0,0,1,0,0.0047155847,0.0491227449953211,MLP daily_ohlcv
2025-01-31,CPG.L,0,0,0,0,0.004959513,-0.0064493461369286,MLP daily_ohlcv
2025-01-31,CTEC.L,0,0,0,0,0.0047369804,0.0502023018990378,MLP daily_ohlcv
2025-01-31,DCC.L,0,0,0,0,0.0047369804,-0.0428571802418391,MLP daily_ohlcv
2025-01-31,DPLM.L,0,0,0,0,0.0047369804,-0.0123022371975695,MLP daily_ohlcv
2025-01-31,EDV.L,0,0,0,1,0.0047369804,-0.0602556030645954,MLP daily_ohlcv
2025-01-31,ENT.L,1,1,0,0,0.017178066,0.0563101154723317,MLP daily_ohlcv
2025-01-31,EXPN.L,0,0,0,1,0.0047639385,-0.0606438670020034,MLP daily_ohlcv
2025-01-31,EZJ.L,0,0,0,0,0.0067671435,-0.0122645825665982,MLP daily_ohlcv
2025-01-31,FCIT.L,1,0,0,0,0.0076131113,-0.0353536334539765,MLP daily_ohlcv
2025-01-31,FRES.L,0,1,0,0,0.005024779,0.0668103673308013,MLP daily_ohlcv
2025-01-31,GAW.L,1,0,0,0,0.01623013,-0.0178571428571433,MLP daily_ohlcv
2025-01-31,GSK.L,0,0,0,0,0.0047369804,0.0438884387041007,MLP daily_ohlcv
2025-01-31,HIK.L,0,0,0,1,0.0048760343,-0.0575917318677295,MLP daily_ohlcv
2025-01-31,HLMA.L,0,0,1,1,0.004722552,-0.0798554115712147,MLP daily_ohlcv
2025-01-31,HLN.L,0,1,0,0,0.0047369804,0.0632505161392869,MLP daily_ohlcv
2025-01-31,HSBA.L,0,1,0,0,0.0057870145,0.1039374400315638,MLP daily_ohlcv
2025-01-31,HSX.L,0,1,0,0,0.0061148154,0.0850870683184419,MLP daily_ohlcv
2025-01-31,HWDN.L,0,0,0,1,0.0047369804,-0.0578915510527326,MLP daily_ohlcv
2025-01-31,ICG.L,0,0,0,0,0.0047369804,-0.0371307910778017,MLP daily_ohlcv
2025-01-31,IHG.L,0,0,0,1,0.00602402,-0.0824399700158808,MLP daily_ohlcv
2025-01-31,III.L,1,0,0,0,0.0071271285,0.0135758635080351,MLP daily_ohlcv
2025-01-31,IMI.L,0,0,0,0,0.005656976,-0.0049701976269519,MLP daily_ohlcv
2025-01-31,INF.L,0,0,0,0,0.0047369804,-0.0085410847024658,MLP daily_ohlcv
2025-01-31,ITRK.L,0,0,1,0,0.0047006984,0.0048923890435268,MLP daily_ohlcv
2025-01-31,JD.L,1,0,0,1,0.017011434,-0.1241023475545883,MLP daily_ohlcv
2025-01-31,KGF.L,0,0,1,0,0.0047369804,0.0020308865887954,MLP daily_ohlcv
2025-01-31,LAND.L,0,0,0,0,0.0060664965,-0.0348852335649277,MLP daily_ohlcv
2025-01-31,LGEN.L,0,0,1,0,0.0047369804,0.0099049958171388,MLP daily_ohlcv
2025-01-31,LLOY.L,0,1,1,0,0.0031167478,0.1706769355219461,MLP daily_ohlcv
2025-01-31,LMP.L,0,0,0,0,0.005791582,2.220446049250313e-16,MLP daily_ohlcv
2025-01-31,LSEG.L,0,0,0,0,0.0060075424,-0.0157872754460886,MLP daily_ohlcv
2025-01-31,MKS.L,0,1,0,0,0.0050327466,0.0565814113137008,MLP daily_ohlcv
2025-01-31,MNDI.L,0,0,1,0,0.0047369804,-0.0277227399007539,MLP daily_ohlcv
2025-01-31,MNG.L,0,0,1,0,0.0047369804,0.0148680943036858,MLP daily_ohlcv
2025-01-31,MRO.L,0,0,0,0,0.0059197275,0.0453357611803002,MLP daily_ohlcv
2025-01-31,NG.L,0,0,0,0,0.0059010135,-0.0048988710435509,MLP daily_ohlcv
2025-01-31,NWG.L,0,1,0,0,0.0068818773,0.1055184110307425,MLP daily_ohlcv
2025-01-31,NXT.L,0,0,1,0,0.0047369804,0.007335177190209,MLP daily_ohlcv
2025-01-31,PCT.L,0,0,1,1,-0.03265304,-0.1066666666666666,MLP daily_ohlcv
2025-01-31,PRU.L,0,1,1,0,0.0047369804,0.0725449998618046,MLP daily_ohlcv
2025-01-31,PSH.L,1,0,0,0,0.007054544,-0.0060350207759642,MLP daily_ohlcv
2025-01-31,PSN.L,0,0,1,1,0.0047369804,-0.0481831930050971,MLP daily_ohlcv
2025-01-31,PSON.L,0,0,0,0,0.006564848,0.0141526043118744,MLP daily_ohlcv
2025-01-31,REL.L,0,0,0,1,0.0060769073,-0.0514285922283269,MLP daily_ohlcv
2025-01-31,RIO.L,0,0,0,0,0.005291927,-0.0198323890052272,MLP daily_ohlcv
2025-01-31,RKT.L,0,0,0,0,0.0050473837,-0.0168854589928907,MLP daily_ohlcv
2025-01-31,RMV.L,0,0,0,0,0.006705788,0.002390131029518,MLP daily_ohlcv
2025-01-31,RR.L,0,1,0,0,0.0068164673,0.2277228740051597,MLP daily_ohlcv
2025-01-31,RTO.L,1,0,0,0,0.0077397567,-0.002005976973868,MLP daily_ohlcv
2025-01-31,SBRY.L,1,0,0,0,0.010182083,0.0165095340537766,MLP daily_ohlcv
2025-01-31,SDLF.L,0,0,0,0,0.0047369804,-0.0086124347070101,MLP daily_ohlcv
2025-01-31,SDR.L,0,0,0,0,0.006150024,0.0423728564960148,MLP daily_ohlcv
2025-01-31,SGE.L,0,0,1,1,0.0014791442,-0.061572594066939,MLP daily_ohlcv
2025-01-31,SGRO.L,0,0,0,0,0.0068839127,-0.0183997263191191,MLP daily_ohlcv
2025-01-31,SHEL.L,0,0,1,0,0.0047369804,-0.0157657897964614,MLP daily_ohlcv
2025-01-31,SMIN.L,0,0,1,0,0.0047369804,-0.0251693666913866,MLP daily_ohlcv
2025-01-31,SMT.L,1,0,0,0,0.0073193423,-0.040073724397877,MLP daily_ohlcv
2025-01-31,SPX.L,0,0,1,1,0.0047369804,-0.1012971084516466,MLP daily_ohlcv
2025-01-31,SSE.L,1,0,0,1,0.008701435,-0.0634384899645668,MLP daily_ohlcv
2025-01-31,STAN.L,1,1,0,0,0.0095492415,0.1620879895266964,MLP daily_ohlcv
2025-01-31,STJ.L,1,0,0,0,0.007934085,0.0037952339229958,MLP daily_ohlcv
2025-01-31,SVT.L,1,0,0,0,0.0075910254,-0.0094973064916188,MLP daily_ohlcv
2025-01-31,TSCO.L,0,0,0,0,0.004794468,0.021493853538248,MLP daily_ohlcv
2025-01-31,ULVR.L,0,0,0,0,0.004766933,-0.031216971391888,MLP daily_ohlcv
2025-01-31,UU.L,0,0,0,0,0.0047369804,-0.0418377340040914,MLP daily_ohlcv
2025-01-31,VOD.L,0,0,1,0,0.0041144975,0.0218403557405684,MLP daily_ohlcv
2025-01-31,WEIR.L,1,0,0,0,0.007786066,0.001648686123981,MLP daily_ohlcv
2025-01-31,WTB.L,0,0,0,1,0.0069114035,-0.0494134649252311,MLP daily_ohlcv
2025-02-28,AAF.L,0,1,0,0,0.006038551,0.1612903260332086,MLP daily_ohlcv
