date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-03-31,WTB.L,0,0,0,0,0.00899158385863,0.0587995196546873
2025-04-30,AAF.L,0,0,0,0,0.0196421029393924,0.0297376645937079
2025-04-30,AAL.L,1,0,0,0,0.0220702471880879,0.0867423378593179
2025-04-30,ABF.L,0,0,1,0,0.0023750077359701,0.0093055455476205
2025-04-30,ADM.L,0,0,1,0,-0.0016867744375518,0.0286112147395214
2025-04-30,ALW.L,0,0,0,0,0.0069109771717474,0.0457560055937542
2025-04-30,ANTO.L,1,0,0,0,0.0249176457066623,0.0842008508622491
2025-04-30,AUTO.L,0,0,1,1,-0.0001988207005236,-0.0538608554015579
2025-04-30,AV.L,0,0,0,0,0.0086859172357247,0.0903571077637759
2025-04-30,AZN.L,1,0,0,0,0.0225197432001936,-0.0007457494285565
2025-04-30,BA.L,0,0,1,0,0.0049108342289934,0.0962814043188915
2025-04-30,BAB.L,0,1,0,0,0.0191264871437701,0.164179036489966
2025-04-30,BARC.L,1,1,0,0,0.0244194506422655,0.1034366511330191
2025-04-30,BATS.L,0,0,0,0,0.006560835060681,0.0264777747600981
2025-04-30,BBOX.L,0,0,0,0,0.0108327471118914,0.0274091035846961
2025-04-30,BEZ.L,0,0,0,0,0.0098617623864001,0.0667043554337387
2025-04-30,BKG.L,0,0,1,0,0.0044093191316325,0.0119904076738612
2025-04-30,BLND.L,0,0,0,1,0.0092009674872141,-0.007625840849682
2025-04-30,BNZL.L,1,0,0,0,0.03750873008604,0.0112865393214922
2025-04-30,BRBY.L,1,1,0,0,0.0468862990097132,0.4303483069660203
2025-04-30,BT-A.L,0,0,1,0,0.005635461117104,0.0325086508746081
2025-04-30,BTRW.L,0,0,0,1,0.0091724010872589,-0.0107342230034539
2025-04-30,CCEP.L,0,0,0,0,0.0058728962466774,0.0120102800315786
2025-04-30,CCH.L,0,0,0,1,0.0075126418791274,-0.009484402844795
2025-04-30,CNA.L,0,0,0,1,0.00730689238959,-0.011054093326994
2025-04-30,CPG.L,0,0,0,0,0.0104583723536923,0.0345511461432586
2025-04-30,CTEC.L,0,1,0,0,0.0106037375652214,0.1154734617306514
2025-04-30,DCC.L,0,0,0,1,0.0174988939992732,-0.0508878911733566
2025-04-30,DPLM.L,0,1,0,0,0.0147437592483833,0.1827818730843757
2025-04-30,EDV.L,0,1,0,0,0.0061079402627416,0.1170635371332855
2025-04-30,ENT.L,1,1,0,0,0.0264476913567755,0.1772271784017809
2025-04-30,EXPN.L,0,0,0,0,0.0115663593671325,-0.0059219760382809
2025-04-30,EZJ.L,0,1,0,0,0.006245504935759,0.1649818042761741
2025-04-30,FCIT.L,0,0,0,0,0.0090247546261188,0.0474346143518444
2025-04-30,FRES.L,1,1,0,0,0.021775796773007,0.1606786188212536
2025-04-30,GAW.L,0,0,0,0,0.0156003003277584,-0.0051913814801388
2025-04-30,GSK.L,0,0,0,0,0.0193958238214672,0.0159603826698624
2025-04-30,HIK.L,0,0,0,0,0.0171845654513503,0.0780856168987891
2025-04-30,HLMA.L,0,0,0,0,0.0118827581924838,0.0544266936693422
2025-04-30,HLN.L,0,0,0,0,0.0074063041869408,0.0996280981984243
2025-04-30,HSBA.L,0,0,0,0,0.018562956123554,0.0496109402827629
2025-04-30,HSX.L,0,1,0,0,0.009182798267971,0.1474067844375852
2025-04-30,HWDN.L,0,1,0,0,0.011350917524417,0.118985711555819
2025-04-30,ICG.L,1,0,0,0,0.0272625964298451,0.0692964366155004
2025-04-30,IHG.L,0,0,0,0,0.01672020383237,0.0695038179884148
2025-04-30,III.L,0,0,0,1,0.0097246188973328,-0.0382617323733096
2025-04-30,IMI.L,0,1,0,0,0.0183106974407581,0.1244343810163046
2025-04-30,INF.L,0,0,0,0,0.016494825625684,0.0793276925482451
2025-04-30,ITRK.L,0,0,0,0,0.0159818181630855,0.0442891354439987
2025-04-30,JD.L,1,0,0,0,0.0281791122056178,0.0705015025101394
2025-04-30,KGF.L,0,0,1,1,0.0054750764928621,-0.0331578428166813
2025-04-30,LAND.L,0,0,0,0,0.0105820131258475,0.0683543348815753
2025-04-30,LGEN.L,0,0,0,0,0.006754319309056,0.0605543280933815
2025-04-30,LLOY.L,0,0,0,0,0.0110267329533764,0.0534935177772897
2025-04-30,LMP.L,0,0,1,0,0.0029787861272113,0.0464548515908687
2025-04-30,LSEG.L,0,0,0,1,0.0087561272000703,-0.030107469604219
2025-04-30,MKS.L,0,0,1,1,-0.0037042258393316,-0.0374665037011675
2025-04-30,MNDI.L,0,0,0,0,0.0155630426813414,0.0639893629460368
2025-04-30,MNG.L,0,1,0,0,0.0112799039266817,0.1412729005447339
2025-04-30,MRO.L,1,0,0,0,0.0355371848585547,0.0795664207453765
2025-04-30,NG.L,0,0,1,1,-0.0007904730049247,-0.0334240928521072
2025-04-30,NWG.L,0,0,0,0,0.0132643631470259,0.0970304929953889
2025-04-30,NXT.L,0,0,1,0,-0.0027778818912422,0.0433900071417068
2025-04-30,PCT.L,1,1,0,0,0.0229686728371749,0.1317157712305028
2025-04-30,PRU.L,0,0,0,0,0.0063513149670459,0.0669361586376271
2025-04-30,PSH.L,1,0,0,0,0.022536577822248,0.0994865102630042
2025-04-30,PSN.L,0,0,0,0,0.0145195978678882,0.0293436783537597
2025-04-30,PSON.L,0,0,0,1,0.0118022409941727,-0.0263267865031535
2025-04-30,REL.L,0,0,1,1,0.0042001713001249,-0.0178415658338975
2025-04-30,RIO.L,0,0,0,1,0.0091093634350396,-0.010119182779922
