date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-02-28,BKG.L,0,0,1,0,0.0044215037,-0.0043530201544389
2025-02-28,BLND.L,0,0,0,0,0.0056383037,0.0249722167080674
2025-02-28,BNZL.L,0,0,0,1,0.0047369804,-0.1193586766370005
2025-02-28,BP.L,0,0,1,0,0.0042808736,-0.0028581432506676
2025-02-28,BRBY.L,1,0,0,1,0.0149441995,-0.2893186116086845
2025-02-28,BT-A.L,0,1,0,0,0.005044613,0.03785986444374
2025-02-28,BTRW.L,0,0,0,0,0.005214301,-0.0089055747151529
2025-02-28,CCEP.L,0,0,0,0,0.0057040732,-0.0117301807062729
2025-02-28,CCH.L,0,1,0,0,0.004967831,0.0428570940577694
2025-02-28,CNA.L,0,0,1,0,0.0046592965,-0.0010031601997014
2025-02-28,CPG.L,0,0,0,0,0.0060806167,-0.0793363504752228
2025-02-28,CTEC.L,0,0,0,0,0.0047369804,-0.008480946469012
2025-02-28,DCC.L,0,0,0,0,0.0047369804,-0.0401118686302759
2025-02-28,DPLM.L,0,0,0,1,0.0054501537,-0.1445729858190536
2025-02-28,EDV.L,0,1,1,0,-0.060540013,0.1785231490309109
2025-02-28,ENT.L,1,0,0,1,0.008767568,-0.2259807387421507
2025-02-28,EXPN.L,0,0,0,0,0.0047369804,-0.0520722736143155
2025-02-28,EZJ.L,1,0,0,1,0.013378021,-0.1248516368821029
2025-02-28,FCIT.L,1,0,0,0,0.006746527,-0.0575914690858559
2025-02-28,FRES.L,1,1,0,0,0.0069021373,0.2606060765572988
2025-02-28,GAW.L,0,0,0,0,0.005500112,-0.0216095335232955
2025-02-28,GSK.L,0,0,0,0,0.0047369804,-0.003068497978192
2025-02-28,HIK.L,0,0,1,1,-0.0068883933,-0.0975237296983331
2025-02-28,HLMA.L,0,0,0,0,0.0047369804,-0.0782142035289386
2025-02-28,HLN.L,0,0,0,0,0.0047369804,-0.0178212456551047
2025-02-28,HSBA.L,0,0,0,0,0.004848179,-0.0636703487568625
2025-02-28,HSX.L,0,0,0,0,0.0047369804,-0.00843183549916
2025-02-28,HWDN.L,0,0,0,0,0.005512117,-0.0698576857350152
2025-02-28,ICG.L,1,0,0,1,0.006307369,-0.1437336411512779
2025-02-28,IHG.L,0,0,0,1,0.0047369804,-0.1688154153383857
2025-02-28,III.L,0,0,0,0,0.005814018,-0.0861764216181962
2025-02-28,IMI.L,0,0,0,0,0.0047369804,-0.057442530695001
2025-02-28,INF.L,0,0,0,1,0.0047369804,-0.1043072818854334
2025-02-28,ITRK.L,0,0,0,0,0.0059577087,-0.0253164123499959
2025-02-28,JD.L,0,0,0,1,0.0047369804,-0.1301563084661187
2025-02-28,KGF.L,0,0,0,0,0.0047369804,0.0267531842819142
2025-02-28,LAND.L,0,0,1,0,0.0047369804,-0.0256864461720816
2025-02-28,LGEN.L,0,0,1,0,0.0047369804,-0.007764609624177
2025-02-28,LLOY.L,0,0,1,0,0.0028768517,-0.0123321641420675
