date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-05-31,WTB.L,-0.024533497710634,0.0019194757,50,73,23,False,False,False,0.026452973410634
2025-05-31,AV.L,0.0140846028366443,0.0018523339,51,44,7,False,False,False,-0.012232268936644301
2025-05-31,BBOX.L,0.0047651919133586,0.0016845368,52,50,2,False,False,False,-0.0030806551133586
2025-05-31,GAW.L,0.0580561239655128,0.0015098045,53,14,39,False,True,False,-0.0565463194655128
2025-05-31,LSEG.L,-0.0567628066401343,0.0014983508,54,86,32,False,False,False,0.0582611574401343
2025-05-31,BTRW.L,-0.0106336605143942,0.0014568256,55,62,7,False,False,False,0.0120904861143942
2025-05-31,EZJ.L,-0.0763624015011769,0.0014351499,56,89,33,False,False,False,0.0777975514011769
2025-05-31,UU.L,-0.0249042245489264,0.0014200256,57,74,17,False,False,False,0.0263242501489264
2025-05-31,SDLF.L,0.038643505019964,0.0013615338,58,26,32,False,False,False,-0.037281971219963995
2025-05-31,BEZ.L,-0.0090090055115676,0.0013369275,59,60,1,False,False,False,0.0103459330115676
2025-05-31,RMV.L,0.0582393781989574,0.0012968145,60,13,47,False,True,False,-0.0569425636989574
2025-05-31,CPG.L,-0.0529116911124181,0.001214727,61,83,22,False,False,False,0.0541264181124181
2025-05-31,BLND.L,-0.0356018112783715,0.0010290002,62,79,17,False,False,False,0.036630811478371494
2025-05-31,HSBA.L,0.0098488323952958,0.0010070328,63,48,15,False,False,False,-0.0088417995952958
2025-05-31,PRU.L,0.0802556036510229,0.0006132522,64,10,54,False,True,False,-0.0796423514510229
2025-05-31,TSCO.L,0.0342782998311912,7.248088e-05,65,28,37,False,False,False,-0.034205818951191194
2025-05-31,SSE.L,0.0397501449573627,-0.00016740107,66,24,42,False,False,False,-0.0399175460273627
2025-05-31,ITRK.L,-0.0096114258392127,-0.00020211868,67,61,6,False,False,False,0.009409307159212699
2025-05-31,SMT.L,0.0502016707336809,-0.00022707388,68,17,51,False,True,False,-0.050428744613680895
2025-05-31,BT-A.L,0.0796880181005239,-0.0005652487,69,11,58,False,True,False,-0.0802532668005239
2025-05-31,REL.L,-0.0142713757803333,-0.00061266014,70,66,4,False,False,False,0.0136587156403333
2025-05-31,NG.L,0.0143335376876159,-0.0011248381,71,43,28,False,False,False,-0.0154583757876159
